listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
HYD-000001,Hyderabad,Telangana,Narsingi,Apartment,1739,1739,3,4,22,2004,16,20,Semi-Furnished,2,10,East,17.3888861,78.3391382,9960000,5727.43,INR,Sold,True,16.114088,Hyderabad | Narsingi
HYD-004435,Hyderabad,Telangana,Gachibowli,Plot,3803,3803,0,0,7,2019,0,0,Unfurnished,3,7,South,17.4452414,78.3454512,21730000,5713.91,INR,Active,True,16.894204,Hyderabad | Gachibowli
HYD-004436,Hyderabad,Telangana,Gachibowli,Villa,3575,3575,4,4,8,2018,0,0,Semi-Furnished,3,1,North-West,17.439421,78.346196,33540000,9381.82,INR,Active,True,17.328249,Hyderabad | Gachibowli
HYD-004437,Hyderabad,Telangana,Financial District,Villa,3216,3216,3,3,3,2023,0,0,Semi-Furnished,2,8,East,17.4254379,78.3456813,32410000,10077.74,INR,Active,True,17.293978,Hyderabad | Financial District
HYD-004438,Hyderabad,Telangana,Tolichowki,Apartment,2354,2354,4,4,20,2006,24,28,Furnished,1,12,North,17.399181,78.4212319,13700000,5819.88,INR,Active,True,16.432906,Hyderabad | Tolichowki
HYD-004439,Hyderabad,Telangana,Uppal,Plot,2143,2143,0,0,3,2023,0,0,Furnished,2,6,South,17.4032718,78.5672983,8810000,4111.06,INR,Active,True,15.991398,Hyderabad | Uppal
HYD-004440,Hyderabad,Telangana,Rajendranagar,Apartment,1057,1057,2,2,6,2020,10,15,Unfurnished,1,11,South-East,17.3274885,78.4026068,7300000,6906.34,INR,Active,True,15.803385,Hyderabad | Rajendranagar
HYD-004441,Hyderabad,Telangana,Gachibowli,Apartment,1047,1047,2,3,3,2023,14,21,Unfurnished,3,4,South-East,17.4560877,78.3601465,7810000,7459.41,INR,Active,True,15.870916,Hyderabad | Gachibowli
HYD-004442,Hyderabad,Telangana,Shamshabad,Apartment,1172,1172,2,2,7,2019,15,25,Unfurnished,0,7,West,17.2517022,78.432463,6480000,5529.01,INR,Sold,True,15.684231,Hyderabad | Shamshabad
HYD-004443,Hyderabad,Telangana,Rajendranagar,Apartment,926,926,2,3,0,2026,20,25,Semi-Furnished,1,12,South,17.3269344,78.3922039,5840000,6306.7,INR,Active,True,15.580242,Hyderabad | Rajendranagar
HYD-004444,Hyderabad,Telangana,LB Nagar,Apartment,1798,1798,3,4,0,2026,22,28,Furnished,2,12,South-West,17.3423367,78.5623651,13250000,7369.3,INR,Active,True,16.399508,Hyderabad | LB Nagar
HYD-004445,Hyderabad,Telangana,Gachibowli,Plot,2645,2645,0,0,4,2022,0,0,Unfurnished,1,1,South-East,17.4427465,78.3470594,13680000,5172.02,INR,Active,True,16.431446,Hyderabad | Gachibowli
HYD-004446,Hyderabad,Telangana,Pragathi Nagar,Independent House,1207,1207,2,2,14,2012,0,0,Furnished,3,7,North-West,17.5151915,78.3880928,6900000,5716.65,INR,Sold,True,15.747032,Hyderabad | Pragathi Nagar
HYD-004447,Hyderabad,Telangana,Uppal,Independent House,1880,1880,3,3,24,2002,0,0,Unfurnished,2,2,North-West,17.407419,78.5615321,7130000,3792.55,INR,Active,True,15.779822,Hyderabad | Uppal
HYD-004448,Hyderabad,Telangana,Ameerpet,Apartment,1110,1110,2,2,0,2026,13,14,Semi-Furnished,2,1,North-East,17.4281164,78.4349963,8010000,7216.22,INR,Active,True,15.896201,Hyderabad | Ameerpet
HYD-004449,Hyderabad,Telangana,Gachibowli,Apartment,1518,1518,3,3,19,2007,5,11,Semi-Furnished,2,5,North-East,17.4337649,78.3430142,10980000,7233.2,INR,Active,True,16.211586,Hyderabad | Gachibowli
HYD-004450,Hyderabad,Telangana,Attapur,Apartment,1821,1821,3,4,9,2017,9,11,Unfurnished,1,10,North,17.3702624,78.4296886,9950000,5464.03,INR,Active,True,16.113083,Hyderabad | Attapur
HYD-004451,Hyderabad,Telangana,Begumpet,Apartment,1073,1073,2,3,16,2010,21,26,Semi-Furnished,1,8,East,17.4478587,78.4539307,5410000,5041.94,INR,Active,True,15.50376,Hyderabad | Begumpet
HYD-004452,Hyderabad,Telangana,Bachupally,Apartment,764,764,2,3,13,2013,17,20,Semi-Furnished,1,3,North-West,17.5363852,78.3545334,4550000,5955.5,INR,Active,True,15.330638,Hyderabad | Bachupally
HYD-004453,Hyderabad,Telangana,Pragathi Nagar,Independent House,1557,1557,2,3,24,2002,0,0,Semi-Furnished,2,3,North-West,17.512893,78.3869232,6560000,4213.23,INR,Sold,True,15.696501,Hyderabad | Pragathi Nagar
HYD-004454,Hyderabad,Telangana,Alwal,Independent House,2194,2194,4,4,22,2004,0,0,Furnished,3,4,West,17.4993309,78.530428,11370000,5182.32,INR,Sold,True,16.246489,Hyderabad | Alwal
HYD-004455,Hyderabad,Telangana,Punjagutta,Independent House,1246,1246,3,3,15,2011,0,0,Unfurnished,0,7,South,17.4236351,78.4397971,6510000,5224.72,INR,Sold,True,15.68885,Hyderabad | Punjagutta
HYD-004456,Hyderabad,Telangana,Jubilee Hills,Apartment,1055,1055,2,3,24,2002,12,15,Semi-Furnished,2,4,North-West,17.4388248,78.4174318,8190000,7763.03,INR,Active,True,15.918425,Hyderabad | Jubilee Hills
HYD-004457,Hyderabad,Telangana,Kompally,Apartment,1905,1905,3,4,24,2002,5,14,Furnished,1,8,South-East,17.547481,78.4837477,9730000,5107.61,INR,Active,True,16.090725,Hyderabad | Kompally
HYD-004458,Hyderabad,Telangana,Kompally,Villa,1905,1905,3,4,16,2010,0,0,Semi-Furnished,1,11,North-East,17.5364409,78.4816226,12820000,6729.66,INR,Active,True,16.366517,Hyderabad | Kompally
HYD-004459,Hyderabad,Telangana,Ameerpet,Apartment,1018,1018,2,3,7,2019,10,19,Unfurnished,3,1,North-East,17.4403747,78.4520724,5420000,5324.17,INR,Active,True,15.505607,Hyderabad | Ameerpet
HYD-004460,Hyderabad,Telangana,Secunderabad,Plot,2359,2359,0,0,23,2003,0,0,Unfurnished,2,6,South-West,17.4481059,78.4967374,8220000,3484.53,INR,Sold,True,15.922081,Hyderabad | Secunderabad
HYD-004461,Hyderabad,Telangana,Miyapur,Apartment,2245,2245,4,4,11,2015,9,9,Semi-Furnished,1,0,North-West,17.4961054,78.3503088,15850000,7060.13,INR,Active,True,16.57868,Hyderabad | Miyapur
HYD-004462,Hyderabad,Telangana,Pragathi Nagar,Independent House,1843,1843,4,5,25,2001,0,0,Unfurnished,1,5,North-East,17.5000368,78.3756743,9090000,4932.18,INR,Sold,True,16.022686,Hyderabad | Pragathi Nagar
HYD-004463,Hyderabad,Telangana,Punjagutta,Apartment,2059,2059,4,4,14,2012,15,24,Furnished,2,7,North-West,17.4227069,78.446581,10660000,5177.27,INR,Active,True,16.182009,Hyderabad | Punjagutta
HYD-004464,Hyderabad,Telangana,Tarnaka,Independent House,1499,1499,2,2,20,2006,0,0,Semi-Furnished,0,9,North-East,17.4168936,78.5401998,7640000,5096.73,INR,Active,True,15.848908,Hyderabad | Tarnaka
HYD-004465,Hyderabad,Telangana,Uppal,Apartment,1707,1707,3,3,25,2001,4,9,Semi-Furnished,3,0,North-East,17.4046347,78.5601419,8410000,4926.77,INR,Active,True,15.944932,Hyderabad | Uppal
HYD-004466,Hyderabad,Telangana,Tarnaka,Independent House,1529,1529,2,2,18,2008,0,0,Unfurnished,1,0,East,17.4268341,78.54875,6870000,4493.13,INR,Active,True,15.742675,Hyderabad | Tarnaka
HYD-004467,Hyderabad,Telangana,Bachupally,Apartment,1904,1904,3,4,5,2021,23,28,Furnished,0,1,South,17.5340209,78.3629278,12100000,6355.04,INR,Active,True,16.308716,Hyderabad | Bachupally
HYD-004468,Hyderabad,Telangana,Begumpet,Apartment,2645,2645,4,4,18,2008,23,28,Unfurnished,1,5,East,17.4371834,78.4603782,13220000,4998.11,INR,Active,True,16.397241,Hyderabad | Begumpet
HYD-004469,Hyderabad,Telangana,Kukatpally,Apartment,1707,1707,2,3,19,2007,12,19,Semi-Furnished,3,12,North-East,17.4820768,78.4053239,7600000,4452.26,INR,Active,True,15.843659,Hyderabad | Kukatpally
HYD-004470,Hyderabad,Telangana,Banjara Hills,Apartment,1672,1672,3,3,12,2014,7,10,Unfurnished,1,12,North-East,17.4149475,78.4229994,12090000,7230.86,INR,Sold,True,16.307889,Hyderabad | Banjara Hills
HYD-004471,Hyderabad,Telangana,Financial District,Apartment,1761,1761,3,3,9,2017,7,7,Furnished,2,2,North-East,17.4215963,78.3366892,16500000,9369.68,INR,Active,True,16.618871,Hyderabad | Financial District
HYD-004472,Hyderabad,Telangana,Uppal,Apartment,1120,1120,2,2,24,2002,22,26,Semi-Furnished,2,0,West,17.404771,78.5636087,5970000,5330.36,INR,Active,True,15.602258,Hyderabad | Uppal
HYD-004473,Hyderabad,Telangana,Narsingi,Independent House,2269,2269,3,3,3,2023,0,0,Semi-Furnished,3,7,West,17.383144,78.3354097,13490000,5945.35,INR,Active,True,16.417459,Hyderabad | Narsingi
HYD-004474,Hyderabad,Telangana,Kokapet,Apartment,1394,1394,3,3,22,2004,2,9,Furnished,0,8,East,17.3913579,78.3459781,8190000,5875.18,INR,Active,True,15.918425,Hyderabad | Kokapet
HYD-004475,Hyderabad,Telangana,Tellapur,Independent House,1683,1683,3,3,21,2005,0,0,Unfurnished,2,10,West,17.4589388,78.2922984,8490000,5044.56,INR,Active,True,15.9544,Hyderabad | Tellapur
HYD-004476,Hyderabad,Telangana,Tarnaka,Plot,1174,1174,0,0,12,2014,0,0,Semi-Furnished,3,10,South,17.421217,78.5381069,5370000,4574.11,INR,Active,True,15.496339,Hyderabad | Tarnaka
HYD-004477,Hyderabad,Telangana,Shamshabad,Independent House,2328,2328,4,5,1,2025,0,0,Unfurnished,1,8,West,17.2562211,78.427881,13110000,5631.44,INR,Sold,True,16.388886,Hyderabad | Shamshabad
HYD-004478,Hyderabad,Telangana,Begumpet,Plot,3684,3684,0,0,0,2026,0,0,Furnished,1,12,North-West,17.4339515,78.4575484,18890000,5127.58,INR,Sold,True,16.754143,Hyderabad | Begumpet
HYD-004479,Hyderabad,Telangana,Dilsukhnagar,Independent House,2126,2126,3,3,8,2018,0,0,Furnished,0,1,West,17.3569427,78.5234934,14980000,7046.1,INR,Active,True,16.522227,Hyderabad | Dilsukhnagar
HYD-004480,Hyderabad,Telangana,Kondapur,Apartment,1724,1724,3,4,12,2014,19,28,Unfurnished,3,6,East,17.4899971,78.3943996,11170000,6479.12,INR,Active,True,16.228742,Hyderabad | Kondapur
HYD-004481,Hyderabad,Telangana,Nanakramguda,Villa,3069,3069,4,4,8,2018,0,0,Furnished,1,0,West,17.4258166,78.3484418,27340000,8908.44,INR,Active,True,17.123861,Hyderabad | Nanakramguda
HYD-004482,Hyderabad,Telangana,Hitech City,Apartment,1086,1086,2,2,0,2026,2,11,Furnished,3,0,West,17.4373318,78.3776125,10370000,9548.8,INR,Active,True,16.154428,Hyderabad | Hitech City
HYD-004483,Hyderabad,Telangana,Kondapur,Villa,1379,1379,3,4,19,2007,0,0,Semi-Furnished,1,9,South,17.4871928,78.3936558,9440000,6845.54,INR,Active,True,16.060467,Hyderabad | Kondapur
HYD-004484,Hyderabad,Telangana,Banjara Hills,Apartment,1551,1551,3,3,16,2010,15,21,Unfurnished,1,3,North-East,17.4121249,78.4396371,12220000,7878.79,INR,Active,True,16.318585,Hyderabad | Banjara Hills
HYD-004485,Hyderabad,Telangana,Manikonda,Villa,3097,3097,4,5,19,2007,0,0,Furnished,3,2,West,17.4124458,78.3749189,21930000,7081.05,INR,Active,True,16.903366,Hyderabad | Manikonda
HYD-004486,Hyderabad,Telangana,Uppal,Apartment,1926,1926,3,4,2,2024,22,23,Unfurnished,3,11,North-West,17.4018593,78.5667589,11900000,6178.61,INR,Active,True,16.292049,Hyderabad | Uppal
HYD-004487,Hyderabad,Telangana,Tarnaka,Apartment,1197,1197,2,2,4,2022,15,19,Unfurnished,0,5,South,17.4299703,78.546374,7190000,6006.68,INR,Sold,True,15.788202,Hyderabad | Tarnaka
HYD-004488,Hyderabad,Telangana,Financial District,Apartment,1231,1231,2,2,23,2003,15,22,Furnished,1,9,North,17.4304192,78.340639,10540000,8562.14,INR,Active,True,16.170688,Hyderabad | Financial District
HYD-004489,Hyderabad,Telangana,Tellapur,Apartment,965,965,2,3,16,2010,19,20,Unfurnished,0,3,East,17.46393,78.3016798,5440000,5637.31,INR,Active,True,15.50929,Hyderabad | Tellapur
HYD-004490,Hyderabad,Telangana,Gachibowli,Independent House,1491,1491,2,2,15,2011,0,0,Unfurnished,2,12,South,17.4408221,78.3532227,9530000,6391.68,INR,Active,True,16.069955,Hyderabad | Gachibowli
HYD-004491,Hyderabad,Telangana,Ameerpet,Plot,3981,3981,0,0,14,2012,0,0,Unfurnished,2,5,South-West,17.4476731,78.436017,16720000,4199.95,INR,Active,True,16.632116,Hyderabad | Ameerpet
HYD-004492,Hyderabad,Telangana,Miyapur,Plot,1368,1368,0,0,6,2020,0,0,Semi-Furnished,0,10,North,17.4966289,78.3558155,6310000,4612.57,INR,Sold,True,15.657646,Hyderabad | Miyapur
HYD-004493,Hyderabad,Telangana,Nanakramguda,Villa,3163,3163,4,4,0,2026,0,0,Unfurnished,1,5,South,17.4218255,78.3573543,28980000,9162.19,INR,Sold,True,17.182117,Hyderabad | Nanakramguda
HYD-004494,Hyderabad,Telangana,Gachibowli,Apartment,1090,1090,2,3,5,2021,6,13,Unfurnished,1,6,East,17.4335932,78.348868,8750000,8027.52,INR,Active,True,15.984564,Hyderabad | Gachibowli
HYD-004495,Hyderabad,Telangana,Shamshabad,Villa,2576,2576,3,4,22,2004,0,0,Semi-Furnished,2,2,North-West,17.2537647,78.4286396,17260000,6700.31,INR,Sold,True,16.663902,Hyderabad | Shamshabad
HYD-004496,Hyderabad,Telangana,Somajiguda,Plot,2529,2529,0,0,18,2008,0,0,Unfurnished,2,11,North-West,17.4229838,78.4685085,9720000,3843.42,INR,Active,True,16.089696,Hyderabad | Somajiguda
HYD-004497,Hyderabad,Telangana,Mehdipatnam,Independent House,2574,2574,4,4,2,2024,0,0,Semi-Furnished,2,5,West,17.3878319,78.4372619,15120000,5874.13,INR,Sold,True,16.531529,Hyderabad | Mehdipatnam
HYD-004498,Hyderabad,Telangana,Bachupally,Apartment,1175,1175,2,2,22,2004,12,18,Unfurnished,1,12,North-West,17.524569,78.3532368,7490000,6374.47,INR,Sold,True,15.829079,Hyderabad | Bachupally
HYD-004499,Hyderabad,Telangana,LB Nagar,Plot,2938,2938,0,0,18,2008,0,0,Semi-Furnished,3,5,South-West,17.3427441,78.5623038,11000000,3744.04,INR,Sold,True,16.213406,Hyderabad | LB Nagar
HYD-004500,Hyderabad,Telangana,Shamshabad,Independent House,1559,1559,3,4,11,2015,0,0,Unfurnished,2,7,South-East,17.2533574,78.430855,8510000,5458.63,INR,Active,True,15.956753,Hyderabad | Shamshabad
HYD-004501,Hyderabad,Telangana,Attapur,Villa,2433,2433,3,4,0,2026,0,0,Semi-Furnished,2,2,North-West,17.3779379,78.4365491,17030000,6999.59,INR,Sold,True,16.650487,Hyderabad | Attapur
HYD-004502,Hyderabad,Telangana,Kokapet,Apartment,758,758,1,1,12,2014,16,25,Furnished,1,0,North,17.3876058,78.3454026,6630000,8746.7,INR,Active,True,15.707116,Hyderabad | Kokapet
HYD-004503,Hyderabad,Telangana,Madhapur,Independent House,2329,2329,3,3,20,2006,0,0,Semi-Furnished,1,8,East,17.4400107,78.3818297,14490000,6221.55,INR,Active,True,16.488969,Hyderabad | Madhapur
HYD-004504,Hyderabad,Telangana,Mehdipatnam,Apartment,1520,1520,2,2,14,2012,1,4,Semi-Furnished,0,10,East,17.3938856,78.4303234,7900000,5197.37,INR,Active,True,15.882373,Hyderabad | Mehdipatnam
HYD-004505,Hyderabad,Telangana,Miyapur,Apartment,1320,1320,2,2,5,2021,22,26,Furnished,1,11,South-East,17.4939524,78.3515971,8590000,6507.58,INR,Active,True,15.966109,Hyderabad | Miyapur
HYD-004506,Hyderabad,Telangana,Nanakramguda,Villa,2521,2521,4,5,3,2023,0,0,Semi-Furnished,2,7,North-East,17.4269133,78.3550695,22640000,8980.56,INR,Sold,True,16.935229,Hyderabad | Nanakramguda
HYD-004507,Hyderabad,Telangana,Hitech City,Independent House,1939,1939,3,3,19,2007,0,0,Semi-Furnished,1,5,West,17.4411652,78.3891769,12970000,6689.01,INR,Active,True,16.37815,Hyderabad | Hitech City
HYD-004508,Hyderabad,Telangana,Tarnaka,Apartment,1503,1503,3,3,21,2005,19,28,Semi-Furnished,3,9,South,17.4289902,78.5457526,8110000,5395.87,INR,Sold,True,15.908609,Hyderabad | Tarnaka
HYD-004509,Hyderabad,Telangana,Alwal,Independent House,2230,2230,3,3,20,2006,0,0,Furnished,2,11,North-West,17.501744,78.5139712,13390000,6004.48,INR,Active,True,16.410019,Hyderabad | Alwal
HYD-004510,Hyderabad,Telangana,Kukatpally,Apartment,1241,1241,3,4,2,2024,1,11,Unfurnished,3,0,South,17.4812696,78.4104304,7250000,5842.06,INR,Active,True,15.796512,Hyderabad | Kukatpally
HYD-004511,Hyderabad,Telangana,Rajendranagar,Apartment,934,934,2,3,24,2002,4,5,Unfurnished,1,9,South-East,17.3190127,78.4017118,5030000,5385.44,INR,Active,True,15.430931,Hyderabad | Rajendranagar
HYD-004512,Hyderabad,Telangana,Banjara Hills,Apartment,1423,1423,3,4,22,2004,2,7,Unfurnished,3,0,North-East,17.3998399,78.4337223,10210000,7174.98,INR,Active,True,16.138878,Hyderabad | Banjara Hills
HYD-004513,Hyderabad,Telangana,Begumpet,Independent House,1918,1918,3,3,14,2012,0,0,Furnished,1,0,North,17.4336154,78.4633489,11580000,6037.54,INR,Active,True,16.26479,Hyderabad | Begumpet
HYD-004514,Hyderabad,Telangana,Secunderabad,Independent House,1587,1587,3,4,21,2005,0,0,Semi-Furnished,1,9,North-East,17.4442076,78.5103847,7090000,4467.55,INR,Active,True,15.774196,Hyderabad | Secunderabad
HYD-004515,Hyderabad,Telangana,Kompally,Apartment,1659,1659,3,3,16,2010,3,11,Semi-Furnished,1,8,South-East,17.541832,78.4870342,8020000,4834.24,INR,Active,True,15.897449,Hyderabad | Kompally
HYD-004516,Hyderabad,Telangana,Gachibowli,Apartment,861,861,1,1,5,2021,11,11,Semi-Furnished,3,5,North-East,17.435808,78.3504134,8010000,9303.14,INR,Active,True,15.896201,Hyderabad | Gachibowli
HYD-004517,Hyderabad,Telangana,Narsingi,Apartment,1928,1928,3,4,6,2020,12,19,Semi-Furnished,2,0,South-West,17.3732995,78.3299799,14230000,7380.71,INR,Sold,True,16.470863,Hyderabad | Narsingi
HYD-004518,Hyderabad,Telangana,Punjagutta,Independent House,1745,1745,2,3,21,2005,0,0,Semi-Furnished,2,4,South,17.4302228,78.4472928,10440000,5982.81,INR,Active,True,16.161155,Hyderabad | Punjagutta
HYD-004519,Hyderabad,Telangana,Kompally,Villa,3745,3745,5,5,8,2018,0,0,Furnished,1,6,North-West,17.5450724,78.4763116,34510000,9214.95,INR,Active,True,17.35676,Hyderabad | Kompally
HYD-004520,Hyderabad,Telangana,Tellapur,Independent House,1839,1839,3,3,23,2003,0,0,Unfurnished,3,6,East,17.4667628,78.2921023,8990000,4888.53,INR,Active,True,16.011624,Hyderabad | Tellapur
HYD-004521,Hyderabad,Telangana,Punjagutta,Apartment,1539,1539,3,3,12,2014,22,32,Furnished,1,9,North,17.4322386,78.4474503,9370000,6088.37,INR,Sold,True,16.053024,Hyderabad | Punjagutta
HYD-004522,Hyderabad,Telangana,Madhapur,Villa,4409,4409,5,5,3,2023,0,0,Unfurnished,0,2,West,17.4496192,78.3908222,42330000,9600.82,INR,Active,True,17.561007,Hyderabad | Madhapur
HYD-004523,Hyderabad,Telangana,Begumpet,Villa,3087,3087,4,4,24,2002,0,0,Semi-Furnished,1,9,South-East,17.450477,78.463865,20620000,6679.62,INR,Active,True,16.841772,Hyderabad | Begumpet
HYD-004524,Hyderabad,Telangana,Kokapet,Apartment,1552,1552,3,3,19,2007,7,15,Semi-Furnished,1,10,South-East,17.3973829,78.33497,11020000,7100.52,INR,Active,True,16.215222,Hyderabad | Kokapet
HYD-004525,Hyderabad,Telangana,Manikonda,Apartment,1425,1425,2,3,8,2018,23,24,Furnished,1,11,South-West,17.4066996,78.3790397,9900000,6947.37,INR,Sold,True,16.108045,Hyderabad | Manikonda
HYD-004526,Hyderabad,Telangana,Somajiguda,Villa,1944,1944,3,3,21,2005,0,0,Furnished,3,10,South,17.4247393,78.4491503,14080000,7242.8,INR,Active,True,16.460266,Hyderabad | Somajiguda
HYD-004527,Hyderabad,Telangana,Rajendranagar,Independent House,1600,1600,3,3,21,2005,0,0,Unfurnished,1,3,South,17.3133272,78.4126605,8360000,5225.0,INR,Active,True,15.938969,Hyderabad | Rajendranagar
HYD-004528,Hyderabad,Telangana,Kompally,Apartment,1364,1364,2,3,0,2026,15,16,Furnished,1,7,South-West,17.5414487,78.4829472,11570000,8482.4,INR,Sold,True,16.263926,Hyderabad | Kompally
HYD-004529,Hyderabad,Telangana,LB Nagar,Apartment,1435,1435,3,3,19,2007,2,10,Furnished,3,1,West,17.347979,78.5556038,9770000,6808.36,INR,Active,True,16.094827,Hyderabad | LB Nagar
HYD-004530,Hyderabad,Telangana,Dilsukhnagar,Apartment,1053,1053,1,2,5,2021,10,14,Unfurnished,2,4,West,17.3680432,78.52666,6850000,6505.22,INR,Active,True,15.739759,Hyderabad | Dilsukhnagar
HYD-004531,Hyderabad,Telangana,Jubilee Hills,Apartment,1481,1481,3,4,8,2018,12,19,Furnished,0,12,North,17.4355577,78.4051475,13670000,9230.25,INR,Active,True,16.430714,Hyderabad | Jubilee Hills
HYD-004532,Hyderabad,Telangana,Madhapur,Plot,3638,3638,0,0,19,2007,0,0,Furnished,0,0,East,17.4392345,78.3982366,21380000,5876.86,INR,Active,True,16.877967,Hyderabad | Madhapur
HYD-004533,Hyderabad,Telangana,Narsingi,Apartment,1269,1269,2,2,22,2004,18,28,Unfurnished,1,10,South,17.3794535,78.3175183,6770000,5334.91,INR,Active,True,15.728012,Hyderabad | Narsingi
HYD-004534,Hyderabad,Telangana,Secunderabad,Apartment,1506,1506,3,3,7,2019,11,21,Unfurnished,2,9,East,17.4395635,78.5052779,9180000,6095.62,INR,Active,True,16.032538,Hyderabad | Secunderabad
HYD-004535,Hyderabad,Telangana,Rajendranagar,Independent House,2414,2414,4,4,7,2019,0,0,Semi-Furnished,2,1,West,17.314695,78.3972065,13670000,5662.8,INR,Sold,True,16.430714,Hyderabad | Rajendranagar
HYD-004536,Hyderabad,Telangana,LB Nagar,Apartment,1630,1630,3,3,10,2016,20,27,Unfurnished,2,6,North-West,17.3364431,78.5511061,8210000,5036.81,INR,Active,True,15.920864,Hyderabad | LB Nagar
HYD-004537,Hyderabad,Telangana,Begumpet,Apartment,1169,1169,2,2,0,2026,2,8,Furnished,1,0,East,17.4486208,78.4693197,9980000,8537.21,INR,Active,True,16.116094,Hyderabad | Begumpet
HYD-004538,Hyderabad,Telangana,Attapur,Villa,2524,2524,3,4,21,2005,0,0,Semi-Furnished,2,4,North-West,17.3606263,78.4258992,17360000,6877.97,INR,Active,True,16.669679,Hyderabad | Attapur
HYD-004539,Hyderabad,Telangana,Hitech City,Apartment,1757,1757,3,3,22,2004,24,29,Unfurnished,0,10,South,17.4476177,78.3846423,12940000,7364.83,INR,Active,True,16.375834,Hyderabad | Hitech City
HYD-004540,Hyderabad,Telangana,Somajiguda,Apartment,964,964,2,3,22,2004,11,11,Furnished,2,2,South,17.4295761,78.4649657,5320000,5518.67,INR,Active,True,15.486984,Hyderabad | Somajiguda
HYD-004541,Hyderabad,Telangana,Narsingi,Apartment,1623,1623,3,4,8,2018,24,33,Furnished,1,11,South-West,17.3891228,78.3232448,11240000,6925.45,INR,Active,True,16.234989,Hyderabad | Narsingi
HYD-004542,Hyderabad,Telangana,Punjagutta,Apartment,1939,1939,3,3,24,2002,10,17,Unfurnished,1,12,North-East,17.4144885,78.4495604,9770000,5038.68,INR,Active,True,16.094827,Hyderabad | Punjagutta
HYD-004543,Hyderabad,Telangana,Pragathi Nagar,Independent House,2409,2409,3,3,18,2008,0,0,Semi-Furnished,2,0,North-East,17.5155065,78.3832483,12880000,5346.62,INR,Sold,True,16.371186,Hyderabad | Pragathi Nagar
HYD-004544,Hyderabad,Telangana,Dilsukhnagar,Apartment,1622,1622,3,3,13,2013,12,19,Furnished,1,8,South,17.3552437,78.5258776,8610000,5308.26,INR,Active,True,15.968435,Hyderabad | Dilsukhnagar
HYD-004545,Hyderabad,Telangana,Gachibowli,Independent House,2293,2293,3,3,16,2010,0,0,Furnished,2,10,South-East,17.4438416,78.3584023,16220000,7073.7,INR,Active,True,16.601756,Hyderabad | Gachibowli
HYD-004546,Hyderabad,Telangana,Jubilee Hills,Apartment,1709,1709,3,4,0,2026,8,9,Semi-Furnished,2,8,North-East,17.4276889,78.4192333,15970000,9344.65,INR,Active,True,16.586223,Hyderabad | Jubilee Hills
HYD-004547,Hyderabad,Telangana,Tarnaka,Apartment,2394,2394,4,4,13,2013,20,29,Furnished,2,5,North-East,17.421273,78.5472184,13200000,5513.78,INR,Active,True,16.395727,Hyderabad | Tarnaka
HYD-004548,Hyderabad,Telangana,Narsingi,Independent House,1588,1588,3,3,4,2022,0,0,Furnished,2,11,South,17.3684612,78.3385356,11890000,7487.41,INR,Active,True,16.291208,Hyderabad | Narsingi
HYD-004549,Hyderabad,Telangana,Alwal,Apartment,1237,1237,2,2,10,2016,23,26,Unfurnished,2,10,West,17.4989472,78.5233444,6650000,5375.91,INR,Active,True,15.710128,Hyderabad | Alwal
